#counts calculated with ./count-unique-hermes.pl
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:06:30 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:01 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:23:29 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG9.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:52:31 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10-11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:44:19 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12-13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:33:24 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:28:04 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 10.11.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:03:22 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 12.13.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:39:47 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:27:54 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl 8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:19:51 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG6.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:21:43 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG7.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 11:07:14 2016
#Altered with: ./correct-insertion-positions.pl
#fwd_adjust 1
#rev_adjust -1
#script /home/ucbtlgr/bin/hermes-positions-from-bam.pl LG8.raw S.pombe.genome.2015-01-12.and.pHL2577.fa
#date Thu Apr 21 10:45:31 2016
#script ./hermes-counts-per-gene5.pl
#date Wed Feb  1 12:43:21 2017
#counts ../insertion-data/all-log.counts.2016-04-27.txt
#gff NA (anno:ID primarytag:CDS)
#bed all-genes.bed
#ipkm is (insert counts)/kb per million inserts in the sample
#uipkm is (unique insert positions)/kb per million unique insert positions in the sample (corrected in this version)
#total_insertions:	30219406
#total_unique_sites:	929053 
gene	len	sites	fwd	rev	min	max	mean	median	sitespernt	totalinserts	ipkm	uipkm
SPBC21D10.05c	3658	225	117	121	1	425	14.4622222222222	1	0.0615090213231274	3254	29.4366188086713	66.2061489744152
SPBC947.06c	3483	302	171	159	1	1779	28.9801324503311	416	0.0867068619006603	8752	83.1510831891834	93.3282190581811
SPCC4G3.02	1593	176	93	97	1	1063	24.3693181818182	6	0.110483364720653	4289	89.0952081809767	118.920411129024
SPAC644.15	823	64	34	31	1	100	5.515625	1	0.0777642770352369	353	14.1934818481369	83.7027349733944
SPBC3E7.06c	2207	180	92	96	1	2806	26.5666666666667	11	0.0815586769370186	4782	71.7003565179318	87.7868936831576
SPBP8B7.23	2539	204	101	115	1	206	12.6519607843137	1	0.0803465931469082	2581	33.6387136678958	86.4822492870786
SPNCRNA.1416	1302	63	40	25	1	339	22.8730158730159	1	0.0483870967741935	1441	36.6241094403141	52.08217052654
SPNCRNA.58	447	82	45	39	1	321	27.4756097560976	1	0.1834451901566	2253	166.789130679003	197.453955970864
SPAC18B11.03c	2121	205	100	116	1	673	16.0439024390244	19	0.0966525223950967	3289	51.3141667904574	104.033378499501
SPNCRNA.1350	1420	244	142	131	1	1980	35.2418032786885	64	0.171830985915493	8599	200.388909127363	184.952834677347
SPNCRNA.1579	1009	68	37	34	1	78	12.2205882352941	1	0.0673934588701685	831	27.253603548811	72.5399507564891
SPNCRNA.1284	460	71	33	42	1	140	12.9295774647887	6	0.154347826086957	918	66.0387624400375	166.134575839006
SPAC11G7.05c	1929	120	58	69	1	1677	28.7416666666667	1	0.0622083981337481	3449	59.1663860973136	66.9589335955517
SPAC11E3.11c	3506	166	86	85	1	803	20.2951807228916	6	0.0473474044495151	3369	31.7982467975297	50.9630822455932
SPBC336.16	678	79	44	38	1	272	14.4430379746835	1	0.116519174041298	1141	55.6890779208972	125.41714416863
SPBP4H10.20	1602	115	64	54	1	156	10.1217391304348	2	0.0717852684144819	1164	24.0438796281974	77.2671402110341
SPNCRNA.511	1534	244	127	137	1	274	21.155737704918	1	0.159061277705346	5162	111.354229469084	171.207969518795
SPNCRNA.1074	2426	178	80	103	1	366	13.4887640449438	2	0.0733718054410552	2401	32.7503118739633	78.9748329116372
SPMITTRNAVAL.01	73	13	8	6	1	157	13.1538461538462	1	0.178082191780822	171	77.5152811880107	191.681412988088
SPBC691.02c	3499	106	59	50	1	1580	24.688679245283	2	0.0302943698199486	2617	24.7499232586733	32.6077950557703
SPBC1677.02	1053	221	133	121	1	1047	29.262443438914	1	0.209876543209877	6467	203.230350551358	225.903735534869
SPCC736.11	2968	95	52	44	1	81	6.33684210526316	1	0.0320080862533693	602	6.71191844999353	34.4523792005077
SPBC3H7.03c	5194	251	139	122	1	319	14.2868525896414	18	0.0483249903735079	3586	22.8466441022086	52.0153213794131
SPAC9.10	3352	467	239	252	1	725	19.8329764453961	8	0.139319809069212	9262	91.4354998124972	149.958946442466
SPBC15D4.15	1043	98	47	57	1	182	13.0612244897959	89	0.0939597315436242	1280	40.6106310194262	101.134953058248
SPNCRNA.1316	3107	352	203	186	1	694	23.4886363636364	212	0.11329256517541	8268	88.05890711779	121.944135776334
SPAC3H5.12c	973	23	14	9	1	6	2.1304347826087	1	0.0236382322713258	49	1.66646929559819	25.4433625114238
SPAC1783.02c	1600	111	53	62	1	1200	20.2072072072072	3	0.069375	2243	46.3898926405105	74.6728119924267
SPAC2F3.03c	1817	77	49	32	1	86	6.96103896103896	7	0.0423775454045129	536	9.7616658856237	45.6137006225834
SPAC1805.02c	1209	56	23	33	1	130	9.57142857142857	6	0.0463192721257237	536	14.6707584070953	49.8564367433545
SPBC14F5.08	3404	349	172	202	1	652	18.3295128939828	2	0.102526439482961	6397	62.1871817889831	110.355856429032
SPBC577.12	2369	130	68	73	1	938	24.8461538461538	2	0.0548754748839173	3230	45.1181764243334	59.0660327063335
SPMITTRNAALA.01	73	17	7	10	1	1	1	1	0.232876712328767	17	7.70619754500691	250.660309292115
SPAC27F1.03c	864	71	39	34	1	256	14.0281690140845	1	0.0821759259259259	996	38.1469370303896	88.4512788031748
SPBC146.09c	3289	89	48	45	1	424	20.5730337078652	32	0.027059896625114	1831	18.4220750533554	29.1263217761678
SPCC622.05	2083	145	72	77	1	388	14.6068965517241	19	0.0696111377820451	2118	33.6473419904464	74.9269824025595
SPCC18B5.11c	2064	181	96	92	1	269	13.9060773480663	2	0.0876937984496124	2517	40.3540937960874	94.3905228761033
SPNCRNA.1109	558	35	19	19	1	146	16.8	7	0.0627240143369176	588	34.8704220347751	67.5139247566259
SPBC405.05	1147	106	53	65	1	560	31.8207547169811	1	0.0924149956408021	3373	97.3121347407306	99.4722536182565
SPBC6B1.04	3273	144	71	76	1	248	12.8958333333333	36	0.0439963336388634	1857	18.7750012652304	47.3561073898512
SPNCRNA.144	390	123	77	61	1	4225	55.0325203252033	1	0.315384615384615	6769	574.34650622882	339.468916611448
SPBTRNAALA.09	74	0	0	0	0	0	0	0	0	0	0	0
SPBC17A3.06	1138	60	34	28	1	68	9.38333333333333	2	0.0527240773286467	563	16.3711885093683	56.7503439832246
SPAC3H8.04	1681	110	51	63	1	336	11.6272727272727	6	0.065437239738251	1279	25.1777494553193	70.4343452292292
SPCC622.14	2467	181	88	99	1	175	10.4530386740331	2	0.0733684637211188	1892	25.378506405164	78.9712360017338
SPAC22G7.07c	2435	239	140	116	1	373	17.6108786610879	1	0.0981519507186858	4209	57.1997376273992	105.647310453425
SPCC757.05c	1771	142	85	64	1	120	9.59859154929577	3	0.0801806888763411	1363	25.4677965101353	86.3036757605229
SPCC4G3.08	1758	103	58	51	1	167	10.6990291262136	7	0.0585893060295791	1102	20.7432499399594	63.0634700383929
SPBC12C2.12c	1315	108	59	56	1	248	13.0277777777778	2	0.0821292775665399	1407	35.406452965565	88.4010681484694
SPNCRNA.964	1614	334	175	198	1	2187	35.7994011976048	2	0.206939281288724	11957	245.15049549283	222.742170025525
SPNCRNA.965	760	132	72	72	1	193	12.8560606060606	14	0.173684210526316	1697	73.8894317393964	186.94758052158
SPBP4H10.04	2268	94	48	49	1	212	10.1808510638298	7	0.0414462081128748	957	13.9631358722826	44.6112418913397
SPNCRNA.197	2349	399	212	211	1	383	17.5363408521303	13	0.169859514687101	6997	98.5695862628947	182.830812329437
SPAC2G11.05c	2597	157	86	78	1	517	16.0445859872611	2	0.0604543704274162	2519	32.0974325116919	65.0709598132897
SPBC216.06c	7523	201	93	111	1	666	11.8208955223881	3	0.0267180646018875	2376	10.4512792282988	28.7583857991821
SPAC6B12.07c	2453	152	88	70	1	146	12.5328947368421	2	0.0619649408887077	1905	25.6987209322651	66.6968847726747
SPBC13G1.09	1722	31	20	12	1	32	5.58064516129032	2	0.0180023228803717	173	3.32450532198853	19.3770677026732
SPCC737.05	2949	201	113	94	1	969	18.5223880597015	8	0.0681586978636826	3723	41.7765276880385	73.3636271167335
SPCC1919.14c	1956	56	37	25	1	1083	41.9642857142857	23	0.0286298568507157	2350	39.7569526297948	30.8161717907544
SPNCRNA.581	1508	75	37	40	1	1205	25.3333333333333	1	0.0497347480106101	1900	41.6933062682345	53.5327349576505
SPAC5D6.12	3383	523	275	297	1	765	28.7667304015296	4	0.154596511971623	15045	147.164910551337	166.40225258583
SPBC1711.09c	1184	94	46	51	1	187	13.936170212766	3	0.0793918918918919	1310	36.612861249454	85.4546424067216
SPSNORNA.48	211	10	9	2	1	83	14.9	83	0.0473933649289099	149	23.3678033724673	51.0125524904499
SPBC428.16c	904	19	12	7	1	78	7.84210526315789	5	0.0210176991150442	149	5.45421074290995	22.6227127139617
SPAC15F9.02	1734	191	97	110	1	3642	84.5811518324607	2	0.110149942329873	16155	308.298879089145	118.561526984869
SPBTRNAGLU.06	72	0	0	0	0	0	0	0	0	0	0	0
SPAC2G11.07c	2153	171	86	92	1	1052	19.5380116959064	9	0.0794240594519275	3341	51.3507182274903	85.489266437897
SPNCRNA.823	693	84	46	45	1	408	24.2261904761905	1	0.121212121212121	2035	97.1729204904933	130.468467581636
SPCC24B10.03	1126	71	40	32	1	280	10.7887323943662	1	0.0630550621669627	766	22.5115011138698	67.8702530070542
SPCPB1C11.01	2731	279	152	136	1	253	12.7168458781362	1	0.102160380812889	3548	42.9908456059399	109.961843740765
SPNCRNA.1128	815	115	55	64	1	466	25.9739130434783	1	0.141104294478528	2987	121.280698728712	151.879703825861
SPAC24B11.11c	2298	90	54	43	1	222	15.5555555555556	1	0.0391644908616188	1400	20.1600724184638	42.1552816272256
SPBC577.09	2000	109	50	60	1	159	7.3394495412844	28	0.0545	800	13.2365275478942	58.6618847363929
SPAC1486.02c	1779	90	51	44	1	477	15.7444444444444	5	0.0505902192242833	1417	26.3577284083279	54.4535341086927
SPAC1002.15c	2775	161	92	81	1	516	20.0124223602484	1	0.058018018018018	3222	38.4217042876713	62.4485556992099
SPNCRNA.829	2702	214	111	111	1	1141	20.9299065420561	5	0.07920059215396	4479	54.8541884594913	85.2487340915535
SPNCRNA.168	976	113	58	59	1	199	14.1061946902655	2	0.11577868852459	1594	54.0446334819247	124.620111580922
SPBC887.01	791	81	48	36	1	66	8.77777777777778	1	0.102402022756005	711	29.7445356717851	110.221938636445
SPNCRNA.1147	1383	257	130	151	1	562	17.9571984435798	1	0.185827910339841	4615	110.424032237042	200.018632241477
SPAC20G4.05c	1999	149	79	71	1	238	10.8120805369128	20	0.0745372686343172	1611	26.6683915453447	80.2292965356305
SPAC3H8.09c	3431	313	154	172	1	365	13.5591054313099	3	0.0912270475080151	4244	40.9325436558315	98.1935879955343
SPCC737.07c	2648	148	69	83	1	311	15.3716216216216	1	0.0558912386706949	2275	28.4300417026618	60.1593651499913
SPCPJ732.01	2267	82	48	39	1	206	10.1585365853659	1	0.0361711513012792	833	12.1592715564578	38.9333561177664
SPCC584.04	2616	75	37	43	1	243	17.2133333333333	8	0.0286697247706422	1291	16.3306164605614	30.8590842187068
SPCC1620.13	1127	74	35	39	1	91	8.83783783783784	2	0.0656610470275066	654	19.202948128489	70.6752435302471
SPSNORNA.39	164	25	15	12	1	30	7	1	0.152439024390244	175	35.3108585500227	164.080008772636
SPAC26A3.13c	4002	1	1	0	1	1	1	1	0.000249875062468766	1	0.00826869536974902	0.268956736019114
SPNCRNA.934	2832	344	186	178	1	392	17.0755813953488	5	0.121468926553672	5874	68.6364431641337	130.744883826512
SPNCRNA.1489	2012	120	61	64	1	1634	24.0166666666667	50	0.0596421471172962	2882	47.400189355158	64.1967111857948
SPAC22A12.01c	3108	264	141	132	1	241	13.125	3	0.0849420849420849	3465	36.8923487399079	91.4286751585592
SPAPB24D3.10c	4149	326	145	188	1	522	12.2668711656442	1	0.0785731501566643	3999	31.8949588238304	84.5733775755143
SPBC106.11c	2018	150	82	78	1	392	13.4133333333333	2	0.0743310208126858	2012	32.9929304092705	80.0072986284807
SPNCRNA.45	803	65	33	34	1	184	13.6769230769231	3	0.0809464508094645	889	36.6353455481879	87.1279149945854
SPNCRNA.1155	967	89	49	42	1	269	14.7865168539326	3	0.0920372285418821	1316	45.0343077896298	99.065638388641
SPCC1281.08	3935	459	238	261	1	1970	31.161220043573	7	0.116645489199492	14303	120.280847215712	125.553105365885
SPBC19F5.05c	2295	97	57	44	1	3076	49.9587628865979	2	0.0422657952069717	4846	69.873869822544	45.4934166371258
SPCC777.05	1479	57	29	31	1	589	18	3	0.0385395537525355	1026	22.9558439218044	41.4826212848304
SPBC337.13c	1352	42	19	25	1	121	13.952380952381	1	0.0310650887573964	586	14.3428349538943	33.4373698350863
SPBC2A9.02	2187	232	120	122	1	477	15.5431034482759	1	0.106081390032007	3606	54.5620922927601	114.182280270348
SPBC29A3.05	879	55	27	31	1	199	17.2727272727273	3	0.0625711035267349	950	35.7642240344127	67.349336934206
SPAC3H5.09c	8519	538	284	268	1	2697	25.3048327137546	5	0.0631529522244395	13614	52.8824058096701	67.9756184248256
SPCTRNAARG.10	73	14	9	5	1	192	21.9285714285714	2	0.191780821917808	307	139.164861548066	206.426137064095
SPAC167.02	3647	110	49	66	1	2044	30.7181818181818	1	0.0301617768028517	3379	30.6596014425107	32.4650765918109
SPAC3H1.04c	2349	77	44	35	1	87	7.15584415584416	9	0.0327799063431247	551	7.76216121635772	35.2831392214704
SPNCRNA.199	543	41	19	22	1	933	26.7073170731707	1	0.0755064456721915	1095	66.7311126378645	81.2724846399414
SPAPJ696.02	1802	111	58	64	1	2022	32.8738738738739	1	0.0615982241953385	3649	67.009002528116	66.3021638112557
SPBC27B12.10c	771	56	31	31	1	94	12.25	1	0.072632944228275	686	29.4431189943432	78.1795486675948
SPNCRNA.528	475	63	37	33	1	322	20.0793650793651	38	0.132631578947368	1265	88.1274070951905	142.759970580116
SPNCRNA.1053	1298	142	70	82	1	427	19.169014084507	3	0.10939907550077	2722	69.3948921135749	117.753320317324
SPBC106.02c	784	88	52	46	1	134	17.2840909090909	27	0.112244897959184	1521	64.1988469398824	120.816463602382
SPNCRNA.896	1878	114	64	57	1	130	10.0175438596491	1	0.060702875399361	1142	20.1226230826613	65.3384418320171
SPCC320.12	1234	78	40	44	1	176	15.9230769230769	1	0.0632090761750405	1242	33.3058493000094	68.0360282729193
SPNCRNA.1002	1730	118	54	68	1	948	20.6610169491525	2	0.0682080924855491	2438	46.6338932973499	73.4167937518625
SPBC15C4.05	5017	257	132	133	1	625	14.2684824902724	1	0.0512258321706199	3667	24.1869376709827	55.1376855471323
SPBC2D10.11c	1450	130	76	61	1	659	17.6307692307692	6	0.0896551724137931	2292	52.3071054134027	96.501676883658
SPAC2F3.09	2489	115	52	68	1	198	10.704347826087	1	0.0462032944957814	1231	16.366176588447	49.7316024982229
SPBC30D10.09c	1032	80	47	41	1	456	32.4375	1	0.0775193798449612	2595	83.2092756462827	83.4391362440692
SPAPYUG7.02c	2468	118	65	60	1	894	26.4152542372881	16	0.0478119935170178	3117	41.7932094477171	51.4631495910544
SPBC4B4.12c	879	93	53	43	1	96	11.7956989247312	22	0.10580204778157	1097	41.2982671218429	113.881606088748
SPCC74.03c	2815	128	69	66	1	851	25.1328125	2	0.0454706927175844	3217	37.8169708006889	48.943055689594
SPAC25B8.20	1047	53	29	26	1	76	9.64150943396226	1	0.0506208213944604	511	16.1505863824593	54.486473209236
SPAC8F11.08c	1865	52	28	25	1	88	7.92307692307692	2	0.0278820375335121	412	7.31025382001665	30.0112453579204
SPBC887.22	1024	43	27	18	1	28	2.90697674418605	1	0.0419921875	125	4.03946763546577	45.1989149165871
SPAC11D3.11c	2366	181	84	104	1	608	15.8121546961326	1	0.0765004226542688	2862	40.0284677114046	82.3423665326615
SPNCRNA.1272	521	19	12	8	1	48	7.26315789473684	1	0.036468330134357	138	8.76507102499714	39.2532289700986
SPBC337.05c	2152	20	12	9	1	65	11.7	2	0.00929368029739777	234	3.59821961687645	10.0033908694098
SPCC663.15c	2428	129	66	65	1	105	10.6976744186047	2	0.0531301482701812	1380	18.8080807414477	57.1874244743639
SPCC757.12	2607	201	118	89	1	183	7.71641791044776	4	0.0771001150747986	1551	19.6872403402224	82.987854379458
SPCC830.08c	1453	156	83	83	1	212	13.7051282051282	3	0.107364074328975	2138	48.691837400891	115.562916570932
SPCC645.02	1232	73	38	37	1	265	14.6986301369863	1	0.0592532467532468	1073	28.820604827294	63.7781125008441
SPBC887.17	2695	235	123	116	1	129	9.54893617021277	1	0.0871985157699443	2244	27.553587956841	93.8574180051562
SPNCRNA.677	2608	174	96	84	1	373	11.4022988505747	14	0.0667177914110429	1984	25.1737640481424	71.8126860480973
SPAC13G7.11	1275	103	47	63	1	213	15.0097087378641	1	0.0807843137254902	1546	40.1248462530284	86.95339633529
SPNCRNA.1082	3240	338	192	177	1	2079	37.0118343195266	2	0.104320987654321	12510	127.769258969257	112.287445015861
SPAC57A7.08	2298	164	84	92	1	371	19.8231707317073	3	0.0713664055700609	3251	46.8145681660184	76.8162909651666
SPCC1442.03	2263	100	50	52	1	2388	31.06	1	0.0441891294741494	3106	45.4183103885986	47.5636260516347
SPCC16A11.12c	3110	179	98	93	1	122	9.62011173184358	4	0.057556270096463	1722	18.3225887761044	61.951546463402
SPBC713.09	1414	93	54	43	1	309	17.6774193548387	1	0.0657708628005658	1644	38.4739237778255	70.7934453691725
SPAC323.06c	2152	35	16	19	1	1712	66.4285714285714	2	0.0162639405204461	2325	35.7515410651186	17.5059340214671
SPBC1271.15c	3158	181	97	94	1	823	15.7016574585635	57	0.0573147561747942	2842	29.7800912690907	61.6915893655089
SPAC3A12.14	1676	136	69	83	1	263	23.8823529411765	1	0.081145584725537	3248	64.1292384778646	87.3422557437918
SPBP8B7.20c	5515	152	81	81	1	489	21.9407894736842	1	0.0275611967361741	3335	20.0107975395409	29.665903598798
SPBC30D10.02	1086	111	59	67	1	337	23.4504504504505	179	0.102209944751381	2603	79.3155644732244	110.01519262236
SPCC622.19	1788	97	40	59	1	863	17.8762886597938	8	0.0542505592841163	1734	32.0919166219919	58.3933955157739
SPNCRNA.525	665	141	75	79	1	800	22.8723404255319	2	0.21203007518797	3225	160.480456172778	228.221721675695
SPAC1071.13	3806	645	367	335	1	2790	32.7581395348837	32	0.169469259064635	21129	183.706378454714	182.410754891954
SPNCRNA.651	960	229	128	123	1	506	18.5109170305677	5	0.238541666666667	4239	146.118854884176	256.757867061047
SPNCRNA.1667	3154	217	115	119	1	592	17.8018433179723	3	0.0688015218769816	3863	40.5300459079862	74.0555402942368
SPNCRNA.305	300	30	15	16	1	64	9.6	3	0.1	288	31.7676661149461	107.636485754849
SPBC12C2.08	2960	209	117	100	1	6001	47.6602870813397	2	0.0706081081081081	9961	111.358995696431	76.0000862255524
SPBC17G9.04c	2867	123	76	53	1	273	18.2845528455285	4	0.0429019881409138	2249	25.958275597501	46.1781923538419
SPBC1D7.03	2095	140	74	71	1	103	6.80714285714286	6	0.0668257756563246	953	15.0529961254692	71.9289164948873
SPBC16A3.04	1140	136	75	84	1	592	31.8308823529412	6	0.119298245614035	4329	125.659929286917	128.408439146136
SPAC688.03c	873	84	45	41	1	162	16	4	0.0962199312714777	1344	50.9447108372561	103.56775261635
SPCP31B10.07	2625	21	6	15	1	541	30.8571428571429	1	0.008	648	8.16882842955758	8.61091886038794
SPAC105.03c	2775	223	114	119	1	375	13.7668161434978	1	0.0803603603603604	3070	36.6091347495813	86.4970678318248
SPAC23A1.17	5343	389	208	202	1	629	14.7660668380463	1	0.0728055399588246	5744	35.5748709690738	78.3653246465214
SPCC330.04c	1428	104	60	49	1	579	25.875	44	0.0728291316526611	2691	62.3590609793126	78.390717916697
SPAC1805.04	5926	255	122	138	1	495	11.1764705882353	5	0.0430307121160985	2850	15.914657235698	46.3167463170546
SPAC11H11.05c	227	20	10	10	1	43	8.9	1	0.0881057268722467	178	25.9482588493962	94.8339081540522
SPAC20H4.04	3793	260	126	143	1	802	15.0653846153846	15	0.0685473240179278	3917	34.1731336706444	73.7819306518872
SPNCRNA.24	731	68	37	32	1	132	13.9264705882353	7	0.0930232558139535	947	42.8693282758407	100.126963492883
SPAC15A10.07	1266	78	39	46	1	110	12.7179487179487	2	0.0616113744075829	992	25.929374659382	66.3163182375849
SPCC1682.01	846	91	45	55	1	370	17.5824175824176	11	0.107565011820331	1600	62.5840545999727	115.779198625192
SPBC1773.16c	3229	313	157	175	1	515	13.370607028754	4	0.096934035305048	4185	42.8885628584216	104.336389102719
SPNCRNA.1026	3205	242	106	143	1	945	13.095041322314	21	0.0755070202808112	3169	32.7196223083282	81.2731031284665
SPAC56F8.05c	1621	127	59	77	1	832	18.8897637795276	2	0.0783466995681678	2399	48.9735187961108	84.3296341200855
SPCC1322.11	807	12	7	5	1	11	2.5	1	0.0148698884758364	30	1.23016055277827	16.0054253910557
SPAC20G8.05c	3766	88	45	45	1	1399	22.1704545454545	14	0.0233669676048858	1951	17.1431659890744	25.1513827573732
SPNCRNA.1224	1180	89	44	46	1	2448	42.6629213483146	1	0.0754237288135593	3797	106.481133685073	81.1834511201829
SPNCRNA.1312	2622	119	51	71	1	181	10.1260504201681	4	0.0453852021357742	1205	15.207871562941	48.8510366316822
SPAC24C9.06c	3478	80	41	40	1	117	7.9375	1	0.0230017251293847	635	6.04168702768317	24.7582485922598
SPAC1F7.01c	4413	48	20	29	1	466	16.7916666666667	466	0.0108769544527532	806	6.04387106481007	11.7075715300992
SPNCRNA.1597	2977	302	143	174	1	2692	20.135761589404	1	0.101444407121263	6081	67.5943265189325	109.19119482017
SPNCRNA.1178	2065	87	44	46	1	65	8.86206896551724	1	0.0421307506053269	771	12.3551607014848	45.3480593737138
SPCC576.08c	884	19	9	10	1	23	5.26315789473684	13	0.0214932126696833	100	3.74336186309226	23.1345387934631
SPBC36.05c	2174	48	27	23	1	257	20.3333333333333	1	0.0220791168353266	976	14.8560842763854	23.7651854472528
SPBC1734.01c	2268	41	19	23	1	111	8.60975609756098	2	0.0180776014109347	353	5.15045659656819	19.4580948674992
SPCC1682.14	727	63	33	34	1	77	7.58730158730159	2	0.0866574965612105	478	21.7574283627697	93.2750839416163
SPAC23H4.03c	1211	73	35	43	1	127	10.8630136986301	1	0.060280759702725	793	21.6692121087533	64.8840913303385
SPBC25H2.18	1349	99	50	54	1	334	19.2525252525253	8	0.0733876945885841	1906	46.7546729175063	78.9919354316537
SPAC13G7.05	2224	131	75	60	1	312	13.9007633587786	1	0.0589028776978417	1821	27.0950052436099	63.4009875624337
SPBC1A4.07c	1976	68	39	33	1	839	38.6323529411765	74	0.034412955465587	2627	43.9933677483782	37.0408959075392
SPAP27G11.05c	3290	96	51	48	1	4473	59.28125	6	0.0291793313069909	5691	57.2409409385	31.4076067856095
SPBC887.14c	2963	102	45	61	1	255	14.2843137254902	1	0.0344245696928788	1457	16.2720390122189	37.0533970536437
SPBC3D6.15	491	34	16	18	1	108	11.4411764705882	1	0.0692464358452139	389	26.2169512022956	74.5344300542745
SPNCRNA.1377	2391	125	59	70	1	289	13.616	10	0.0522793810121288	1702	23.5555937751108	56.2716884958434
SPAC4G9.13c	2549	143	89	59	1	565	23.0559440559441	53	0.0561004315417811	3297	42.8019138146403	60.3845330048782
SPCC5E4.10c	1814	97	52	48	1	565	18.3092783505155	9	0.0534729878721058	1776	32.3981159386165	57.5564449736515
SPAC14C4.14	5237	270	134	148	1	233	11.7814814814815	6	0.0515562344853924	3181	20.099959007949	55.4933189876061
SPAC9E9.17c	552	101	59	46	1	154	12.4653465346535	2	0.182971014492754	1259	75.4745841612266	196.943569949996
SPNCRNA.1598	879	217	118	120	1	829	22.1705069124424	22	0.246871444823663	4811	181.117559820589	265.723747540413
SPCC1183.09c	1239	107	52	59	1	524	19.7570093457944	73	0.0863599677158999	2114	56.4608943427126	92.9548343484171
SPNCRNA.1584	1333	108	61	54	1	257	16.4444444444444	34	0.0810202550637659	1776	44.0886588992126	87.207355300253
SPBC1604.11	902	95	51	51	1	193	16.4631578947368	1	0.105321507760532	1564	57.377852230894	113.364369697458
SPSNORNA.29	95	12	9	4	1	26	8.41666666666667	7	0.126315789473684	101	35.1812969036136	135.961876742968
SPCC794.02	4151	542	317	280	1	474	19.5405904059041	1	0.130570946759817	10591	84.4302958683135	140.541978509102
SPBC21H7.07c	1047	77	43	36	1	129	6.84415584415584	6	0.0735434574976122	527	16.6562798895422	79.159593153041
SPMTR.02	508	0	0	0	0	0	0	0	0	0	0	0
SPNCRNA.1134	1286	245	133	130	1	950	27.5469387755102	1	0.190513219284603	6749	173.665094130517	205.061734136377
SPBC16A3.13	2325	272	129	155	1	461	9.33088235294118	2	0.116989247311828	2538	36.1229106629629	125.923114517501
SPNCRNA.754	587	8	5	3	1	5	2.125	1	0.0136286201022147	17	0.958351653808355	14.6693677349028
SPNCRNA.1638	1096	23	10	16	1	34	4.43478260869565	1	0.020985401459854	102	3.07966653714692	22.5879486529337
